No	Time	DC/AC	Value	Unit	AUTO
418	17:01:29	DC	-052,2	V	pass
419	17:01:29	DC	-052,3	V	pass
420	17:01:30	DC	-052,3	V	pass
421	17:01:30	DC	-052,4	V	pass
422	17:01:31	DC	-052,5	V	pass
423	17:01:32	DC	-052,5	V	pass
424	17:01:32	DC	-052,6	V	pass
425	17:01:33	DC	-052,6	V	pass
426	17:01:33	DC	-052,7	V	pass
427	17:01:34	DC	-052,7	V	pass
428	17:01:35	DC	-052,8	V	pass
429	17:01:35	DC	-052,8	V	pass
430	17:01:36	DC	-052,9	V	pass
431	17:01:36	DC	-052,9	V	pass
432	17:01:37	DC	-052,9	V	pass
433	17:01:37	DC	-053,0	V	pass
434	17:01:38	DC	-053,1	V	pass
435	17:01:39	DC	-053,1	V	pass
436	17:01:39	DC	-053,2	V	pass
437	17:01:40	DC	-053,3	V	pass
438	17:01:40	DC	-053,3	V	pass
439	17:01:41	DC	-053,3	V	pass
440	17:01:42	DC	-053,4	V	pass
441	17:01:42	DC	-053,4	V	pass
442	17:01:43	DC	-053,5	V	pass
443	17:01:43	DC	-053,6	V	pass
444	17:01:44	DC	-053,7	V	pass
445	17:01:45	DC	-053,7	V	pass
446	17:01:45	DC	-053,8	V	pass
447	17:01:46	DC	-053,8	V	pass
448	17:01:47	DC	-053,9	V	pass
449	17:01:47	DC	-054,0	V	pass
450	17:01:48	DC	-054,0	V	pass
451	17:01:48	DC	-054,0	V	pass
452	17:01:49	DC	-054,1	V	pass
453	17:01:50	DC	-054,2	V	pass
454	17:01:50	DC	-054,3	V	pass
455	17:01:51	DC	-054,3	V	pass
456	17:01:51	DC	-054,4	V	pass
457	17:01:52	DC	-054,4	V	pass
458	17:01:53	DC	-054,4	V	pass
459	17:01:53	DC	-054,5	V	pass
460	17:01:54	DC	-054,5	V	pass
461	17:01:54	DC	-054,6	V	pass
462	17:01:55	DC	-054,6	V	pass
463	17:01:56	DC	-054,6	V	pass
464	17:01:56	DC	-054,6	V	pass
465	17:01:57	DC	-054,6	V	pass
466	17:01:57	DC	-054,6	V	pass
