No	Time	DC/AC	Value	Unit	AUTO
547	18:02:45	DC	019,0	uA	pass
548	18:02:46	DC	018,9	uA	pass
549	18:02:46	DC	018,9	uA	pass
550	18:02:47	DC	018,9	uA	pass
551	18:02:48	DC	018,8	uA	pass
552	18:02:48	DC	018,8	uA	pass
553	18:02:49	DC	018,8	uA	pass
554	18:02:49	DC	018,7	uA	pass
555	18:02:50	DC	018,6	uA	pass
556	18:02:51	DC	018,6	uA	pass
557	18:02:51	DC	018,6	uA	pass
558	18:02:52	DC	018,6	uA	pass
559	18:02:52	DC	018,5	uA	pass
560	18:02:53	DC	018,5	uA	pass
561	18:02:54	DC	018,4	uA	pass
562	18:02:54	DC	018,4	uA	pass
563	18:02:55	DC	018,4	uA	pass
564	18:02:55	DC	018,3	uA	pass
565	18:02:56	DC	018,3	uA	pass
566	18:02:56	DC	018,2	uA	pass
567	18:02:57	DC	018,2	uA	pass
568	18:02:58	DC	018,1	uA	pass
569	18:02:58	DC	018,1	uA	pass
570	18:02:59	DC	018,1	uA	pass
571	18:02:59	DC	018,0	uA	pass
572	18:03:00	DC	018,0	uA	pass
573	18:03:00	DC	018,0	uA	pass
574	18:03:01	DC	017,9	uA	pass
575	18:03:02	DC	017,9	uA	pass
576	18:03:02	DC	017,8	uA	pass
577	18:03:03	DC	017,8	uA	pass
578	18:03:03	DC	017,7	uA	pass
579	18:03:04	DC	017,7	uA	pass
580	18:03:05	DC	017,6	uA	pass
581	18:03:05	DC	017,6	uA	pass
582	18:03:06	DC	017,5	uA	pass
583	18:03:06	DC	017,5	uA	pass
584	18:03:07	DC	017,5	uA	pass
585	18:03:08	DC	017,5	uA	pass
586	18:03:08	DC	017,4	uA	pass
587	18:03:09	DC	017,4	uA	pass
588	18:03:09	DC	017,3	uA	pass
589	18:03:10	DC	017,2	uA	pass
590	18:03:10	DC	017,2	uA	pass
591	18:03:11	DC	017,1	uA	pass
592	18:03:12	DC	017,1	uA	pass
593	18:03:12	DC	017,1	uA	pass
594	18:03:13	DC	017,0	uA	pass
595	18:03:13	DC	017,0	uA	pass
596	18:03:14	DC	016,9	uA	pass
597	18:03:14	DC	016,8	uA	pass
598	18:03:15	DC	016,8	uA	pass
599	18:03:16	DC	016,7	uA	pass
600	18:03:16	DC	016,7	uA	pass
601	18:03:17	DC	016,6	uA	pass
602	18:03:17	DC	016,6	uA	pass
603	18:03:18	DC	016,5	uA	pass
604	18:03:19	DC	016,5	uA	pass
605	18:03:19	DC	016,5	uA	pass
606	18:03:20	DC	016,4	uA	pass
607	18:03:20	DC	016,3	uA	pass
608	18:03:21	DC	016,3	uA	pass
609	18:03:21	DC	016,2	uA	pass
610	18:03:22	DC	016,2	uA	pass
611	18:03:23	DC	016,1	uA	pass
612	18:03:23	DC	016,0	uA	pass
613	18:03:24	DC	015,9	uA	pass
614	18:03:24	DC	015,9	uA	pass
615	18:03:25	DC	015,8	uA	pass
616	18:03:25	DC	015,8	uA	pass
617	18:03:26	DC	015,7	uA	pass
618	18:03:27	DC	015,6	uA	pass
619	18:03:27	DC	015,6	uA	pass
620	18:03:28	DC	015,6	uA	pass
621	18:03:28	DC	015,5	uA	pass
622	18:03:29	DC	015,4	uA	pass
