No	Time	DC/AC	Value	Unit	AUTO
277	16:20:53	DC	-005,6	uA	pass
278	16:20:53	DC	-005,8	uA	pass
279	16:20:54	DC	-006,4	uA	pass
280	16:20:54	DC	-007,0	uA	pass
281	16:20:55	DC	-007,3	uA	pass
282	16:20:55	DC	-007,9	uA	pass
283	16:20:56	DC	-008,2	uA	pass
284	16:20:57	DC	-008,7	uA	pass
285	16:20:57	DC	-009,3	uA	pass
286	16:20:58	DC	-009,8	uA	pass
287	16:20:58	DC	-010,1	uA	pass
288	16:20:59	DC	-010,7	uA	pass
289	16:21:00	DC	-011,3	uA	pass
290	16:21:00	DC	-011,6	uA	pass
291	16:21:01	DC	-012,2	uA	pass
292	16:21:01	DC	-012,8	uA	pass
293	16:21:02	DC	-013,0	uA	pass
294	16:21:02	DC	-013,6	uA	pass
295	16:21:03	DC	-014,2	uA	pass
296	16:21:04	DC	-014,5	uA	pass
297	16:21:04	DC	-015,1	uA	pass
298	16:21:05	DC	-015,7	uA	pass
299	16:21:05	DC	-016,1	uA	pass
300	16:21:06	DC	-016,7	uA	pass
301	16:21:06	DC	-017,0	uA	pass
302	16:21:07	DC	-017,6	uA	pass
303	16:21:08	DC	-018,3	uA	pass
304	16:21:08	DC	-019,1	uA	pass
305	16:21:09	DC	-019,4	uA	pass
306	16:21:09	DC	-020,0	uA	pass
307	16:21:10	DC	-020,3	uA	pass
308	16:21:11	DC	-021,0	uA	pass
309	16:21:11	DC	-021,8	uA	pass
310	16:21:12	DC	-022,4	uA	pass
311	16:21:12	DC	-022,7	uA	pass
312	16:21:13	DC	-023,3	uA	pass
313	16:21:13	DC	-024,0	uA	pass
314	16:21:14	DC	-024,4	uA	pass
315	16:21:15	DC	-025,1	uA	pass
316	16:21:15	DC	-025,8	uA	pass
317	16:21:16	DC	-026,2	uA	pass
318	16:21:16	DC	-027,1	uA	pass
319	16:21:17	DC	-028,0	uA	pass
320	16:21:18	DC	-028,4	uA	pass
321	16:21:18	DC	-029,2	uA	pass
322	16:21:19	DC	-030,1	uA	pass
323	16:21:19	DC	-030,5	uA	pass
324	16:21:20	DC	-031,4	uA	pass
325	16:21:20	DC	-032,2	uA	pass
326	16:21:21	DC	-032,7	uA	pass
327	16:21:22	DC	-033,7	uA	pass
328	16:21:22	DC	-034,8	uA	pass
329	16:21:23	DC	-035,7	uA	pass
330	16:21:23	DC	-036,1	uA	pass
331	16:21:24	DC	-037,0	uA	pass
332	16:21:25	DC	-037,4	uA	pass
333	16:21:25	DC	-038,2	uA	pass
334	16:21:26	DC	-039,3	uA	pass
335	16:21:26	DC	-040,4	uA	pass
336	16:21:27	DC	-040,9	uA	pass
337	16:21:28	DC	-041,8	uA	pass
338	16:21:28	DC	-042,7	uA	pass
339	16:21:29	DC	-043,2	uA	pass
340	16:21:29	DC	-044,2	uA	pass
341	16:21:30	DC	-045,1	uA	pass
342	16:21:30	DC	-045,6	uA	pass
343	16:21:31	DC	-046,6	uA	pass
344	16:21:31	DC	-047,5	uA	pass
345	16:21:32	DC	-048,0	uA	pass
346	16:21:33	DC	-049,0	uA	pass
347	16:21:33	DC	-050,0	uA	pass
348	16:21:34	DC	-050,5	uA	pass
349	16:21:34	DC	-051,6	uA	pass
350	16:21:35	DC	-052,7	uA	pass
351	16:21:36	DC	-053,2	uA	pass
352	16:21:36	DC	-054,3	uA	pass
353	16:21:37	DC	-055,2	uA	pass
354	16:21:37	DC	-055,7	uA	pass
355	16:21:38	DC	-056,7	uA	pass
356	16:21:38	DC	-057,7	uA	pass
357	16:21:39	DC	-058,3	uA	pass
358	16:21:40	DC	-059,4	uA	pass
359	16:21:40	DC	-060,4	uA	pass
360	16:21:41	DC	-060,9	uA	pass
361	16:21:41	DC	-061,9	uA	pass
362	16:21:42	DC	-063,0	uA	pass
363	16:21:43	DC	-063,5	uA	pass
364	16:21:43	DC	-064,7	uA	pass
365	16:21:44	DC	-065,9	uA	pass
366	16:21:44	DC	-066,6	uA	pass
367	16:21:45	DC	-067,7	uA	pass
368	16:21:46	DC	-068,9	uA	pass
369	16:21:46	DC	-069,5	uA	pass
370	16:21:47	DC	-070,6	uA	pass
371	16:21:47	DC	-071,8	uA	pass
372	16:21:48	DC	-072,4	uA	pass
373	16:21:48	DC	-073,6	uA	pass
374	16:21:49	DC	-074,9	uA	pass
375	16:21:50	DC	-075,6	uA	pass
376	16:21:50	DC	-076,8	uA	pass
377	16:21:51	DC	-078,0	uA	pass
378	16:21:51	DC	-079,1	uA	pass
379	16:21:52	DC	-079,7	uA	pass
380	16:21:53	DC	-080,8	uA	pass
381	16:21:53	DC	-081,5	uA	pass
382	16:21:54	DC	-082,9	uA	pass
383	16:21:54	DC	-084,2	uA	pass
384	16:21:55	DC	-085,4	uA	pass
385	16:21:55	DC	-086,0	uA	pass
386	16:21:56	DC	-087,2	uA	pass
387	16:21:57	DC	-088,4	uA	pass
388	16:21:57	DC	-089,0	uA	pass
389	16:21:58	DC	-090,2	uA	pass
390	16:21:58	DC	-091,4	uA	pass
391	16:21:59	DC	-092,1	uA	pass
392	16:22:00	DC	-093,4	uA	pass
393	16:22:00	DC	-094,6	uA	pass
394	16:22:01	DC	-095,3	uA	pass
395	16:22:01	DC	-096,5	uA	pass
396	16:22:02	DC	-097,8	uA	pass
397	16:22:03	DC	-098,5	uA	pass
398	16:22:03	DC	-099,6	uA	pass
399	16:22:04	DC	-100,7	uA	pass
400	16:22:04	DC	-101,2	uA	pass
401	16:22:05	DC	-102,4	uA	pass
402	16:22:05	DC	-103,7	uA	pass
403	16:22:06	DC	-104,4	uA	pass
404	16:22:07	DC	-105,7	uA	pass
405	16:22:07	DC	-106,9	uA	pass
406	16:22:08	DC	-107,5	uA	pass
407	16:22:08	DC	-108,8	uA	pass
408	16:22:09	DC	-109,5	uA	pass
409	16:22:09	DC	-110,9	uA	pass
410	16:22:10	DC	-112,3	uA	pass
411	16:22:11	DC	-113,7	uA	pass
412	16:22:11	DC	-114,4	uA	pass
413	16:22:12	DC	-115,7	uA	pass
414	16:22:12	DC	-117,0	uA	pass
415	16:22:13	DC	-117,7	uA	pass
416	16:22:13	DC	-119,2	uA	pass
417	16:22:14	DC	-120,6	uA	pass
418	16:22:15	DC	-121,3	uA	pass
419	16:22:15	DC	-122,9	uA	pass
420	16:22:16	DC	-124,3	uA	pass
421	16:22:16	DC	-125,1	uA	pass
422	16:22:17	DC	-126,4	uA	pass
423	16:22:17	DC	-127,8	uA	pass
424	16:22:18	DC	-128,6	uA	pass
425	16:22:19	DC	-130,0	uA	pass
426	16:22:19	DC	-130,8	uA	pass
427	16:22:20	DC	-132,3	uA	pass
428	16:22:20	DC	-133,9	uA	pass
429	16:22:21	DC	-135,5	uA	pass
430	16:22:22	DC	-136,3	uA	pass
431	16:22:22	DC	-137,8	uA	pass
432	16:22:23	DC	-138,6	uA	pass
433	16:22:23	DC	-140,2	uA	pass
434	16:22:24	DC	-141,8	uA	pass
435	16:22:24	DC	-143,3	uA	pass
436	16:22:25	DC	-144,0	uA	pass
437	16:22:26	DC	-145,6	uA	pass
438	16:22:26	DC	-147,3	uA	pass
439	16:22:27	DC	-148,1	uA	pass
440	16:22:27	DC	-149,7	uA	pass
441	16:22:28	DC	-151,1	uA	pass
442	16:22:29	DC	-152,0	uA	pass
443	16:22:29	DC	-153,7	uA	pass
444	16:22:30	DC	-155,3	uA	pass
445	16:22:30	DC	-156,2	uA	pass
446	16:22:31	DC	-157,8	uA	pass
447	16:22:31	DC	-159,3	uA	pass
448	16:22:32	DC	-160,1	uA	pass
449	16:22:33	DC	-161,8	uA	pass
450	16:22:33	DC	-163,6	uA	pass
451	16:22:34	DC	-164,4	uA	pass
452	16:22:34	DC	-166,1	uA	pass
453	16:22:35	DC	-167,8	uA	pass
454	16:22:36	DC	-169,5	uA	pass
455	16:22:36	DC	-170,4	uA	pass
456	16:22:37	DC	-172,3	uA	pass
457	16:22:37	DC	-173,3	uA	pass
458	16:22:38	DC	-175,4	uA	pass
459	16:22:38	DC	-177,3	uA	pass
460	16:22:39	DC	-179,2	uA	pass
461	16:22:40	DC	-180,1	uA	pass
462	16:22:40	DC	-181,9	uA	pass
463	16:22:41	DC	-183,9	uA	pass
464	16:22:41	DC	-184,9	uA	pass
465	16:22:42	DC	-184,6	uA	pass
466	16:22:43	DC	-187,2	uA	pass
467	16:22:43	DC	-187,4	uA	pass
468	16:22:44	DC	-188,6	uA	pass
469	16:22:44	DC	-190,6	uA	pass
470	16:22:45	DC	-191,5	uA	pass
471	16:22:45	DC	-193,4	uA	pass
472	16:22:46	DC	-195,5	uA	pass
473	16:22:47	DC	-196,6	uA	pass
474	16:22:47	DC	-199,1	uA	pass
475	16:22:48	DC	-201,5	uA	pass
476	16:22:48	DC	-202,6	uA	pass
477	16:22:49	DC	-204,7	uA	pass
478	16:22:50	DC	-206,7	uA	pass
479	16:22:50	DC	-207,8	uA	pass
480	16:22:51	DC	-210,0	uA	pass
481	16:22:51	DC	-212,3	uA	pass
482	16:22:52	DC	-213,4	uA	pass
483	16:22:52	DC	-215,7	uA	pass
484	16:22:53	DC	-218,0	uA	pass
485	16:22:54	DC	-219,3	uA	pass
486	16:22:54	DC	-221,5	uA	pass
487	16:22:55	DC	-223,7	uA	pass
488	16:22:55	DC	-224,9	uA	pass
489	16:22:56	DC	-227,2	uA	pass
490	16:22:57	DC	-229,5	uA	pass
491	16:22:57	DC	-230,7	uA	pass
492	16:22:58	DC	-232,8	uA	pass
493	16:22:58	DC	-234,8	uA	pass
494	16:22:59	DC	-235,9	uA	pass
495	16:22:59	DC	-238,2	uA	pass
496	16:23:00	DC	-240,6	uA	pass
497	16:23:01	DC	-241,8	uA	pass
498	16:23:01	DC	-244,4	uA	pass
499	16:23:02	DC	-246,8	uA	pass
500	16:23:02	DC	-248,1	uA	pass
501	16:23:03	DC	-250,6	uA	pass
502	16:23:04	DC	-253,3	uA	pass
503	16:23:04	DC	-258,1	uA	pass
