No	Time	DC/AC	Value	Unit	AUTO
284	17:36:54	DC	-047,2	V	pass
285	17:36:55	DC	-047,3	V	pass
286	17:36:56	DC	-047,3	V	pass
287	17:36:56	DC	-047,4	V	pass
288	17:36:57	DC	-047,4	V	pass
289	17:36:57	DC	-047,5	V	pass
290	17:36:58	DC	-047,6	V	pass
291	17:36:58	DC	-047,6	V	pass
292	17:36:59	DC	-047,7	V	pass
293	17:37:00	DC	-047,7	V	pass
294	17:37:00	DC	-047,8	V	pass
295	17:37:01	DC	-047,8	V	pass
296	17:37:02	DC	-047,9	V	pass
297	17:37:02	DC	-047,9	V	pass
298	17:37:03	DC	-048,0	V	pass
299	17:37:03	DC	-048,0	V	pass
300	17:37:04	DC	-048,1	V	pass
301	17:37:04	DC	-048,1	V	pass
302	17:37:05	DC	-048,2	V	pass
303	17:37:06	DC	-048,3	V	pass
304	17:37:06	DC	-048,3	V	pass
305	17:37:07	DC	-048,4	V	pass
306	17:37:08	DC	-048,4	V	pass
307	17:37:08	DC	-048,5	V	pass
308	17:37:09	DC	-048,5	V	pass
309	17:37:09	DC	-048,6	V	pass
310	17:37:10	DC	-048,6	V	pass
311	17:37:10	DC	-048,7	V	pass
312	17:37:11	DC	-048,7	V	pass
313	17:37:12	DC	-048,8	V	pass
314	17:37:12	DC	-048,8	V	pass
315	17:37:13	DC	-048,9	V	pass
316	17:37:13	DC	-048,9	V	pass
317	17:37:14	DC	-049,0	V	pass
318	17:37:15	DC	-049,1	V	pass
319	17:37:15	DC	-049,1	V	pass
320	17:37:16	DC	-049,1	V	pass
321	17:37:16	DC	-049,2	V	pass
322	17:37:17	DC	-049,2	V	pass
323	17:37:17	DC	-049,3	V	pass
324	17:37:18	DC	-049,3	V	pass
325	17:37:19	DC	-049,4	V	pass
326	17:37:19	DC	-049,5	V	pass
327	17:37:20	DC	-049,5	V	pass
328	17:37:20	DC	-049,6	V	pass
329	17:37:21	DC	-049,7	V	pass
330	17:37:22	DC	-049,7	V	pass
331	17:37:22	DC	-049,8	V	pass
332	17:37:23	DC	-049,8	V	pass
333	17:37:24	DC	-049,9	V	pass
334	17:37:24	DC	-049,9	V	pass
335	17:37:25	DC	-050,0	V	pass
336	17:37:25	DC	-050,0	V	pass
337	17:37:26	DC	-050,1	V	pass
338	17:37:26	DC	-050,2	V	pass
339	17:37:27	DC	-050,2	V	pass
340	17:37:28	DC	-050,3	V	pass
341	17:37:28	DC	-050,3	V	pass
342	17:37:29	DC	-050,4	V	pass
343	17:37:30	DC	-050,4	V	pass
344	17:37:30	DC	-050,5	V	pass
345	17:37:31	DC	-050,6	V	pass
346	17:37:31	DC	-050,6	V	pass
347	17:37:32	DC	-050,7	V	pass
348	17:37:32	DC	-050,7	V	pass
349	17:37:33	DC	-050,8	V	pass
350	17:37:34	DC	-050,8	V	pass
351	17:37:34	DC	-050,9	V	pass
352	17:37:35	DC	-050,9	V	pass
353	17:37:35	DC	-050,9	V	pass
354	17:37:36	DC	-051,0	V	pass
355	17:37:37	DC	-051,1	V	pass
356	17:37:37	DC	-051,1	V	pass
357	17:37:38	DC	-051,2	V	pass
358	17:37:38	DC	-051,2	V	pass
359	17:37:39	DC	-051,3	V	pass
360	17:37:39	DC	-051,3	V	pass
361	17:37:40	DC	-051,4	V	pass
362	17:37:41	DC	-051,4	V	pass
363	17:37:41	DC	-051,5	V	pass
364	17:37:42	DC	-051,6	V	pass
365	17:37:42	DC	-051,6	V	pass
366	17:37:43	DC	-051,7	V	pass
367	17:37:44	DC	-051,7	V	pass
368	17:37:44	DC	-051,8	V	pass
369	17:37:45	DC	-051,8	V	pass
370	17:37:45	DC	-051,9	V	pass
371	17:37:46	DC	-051,9	V	pass
372	17:37:46	DC	-052,0	V	pass
373	17:37:47	DC	-052,1	V	pass
374	17:37:48	DC	-052,1	V	pass
375	17:37:48	DC	-052,2	V	pass
376	17:37:49	DC	-052,2	V	pass
377	17:37:50	DC	-052,3	V	pass
378	17:37:50	DC	-052,3	V	pass
379	17:37:51	DC	-052,4	V	pass
380	17:37:51	DC	-052,4	V	pass
381	17:37:52	DC	-052,5	V	pass
382	17:37:53	DC	-052,6	V	pass
383	17:37:53	DC	-052,6	V	pass
384	17:37:54	DC	-052,7	V	pass
385	17:37:54	DC	-052,7	V	pass
386	17:37:55	DC	-052,8	V	pass
387	17:37:56	DC	-052,8	V	pass
388	17:37:56	DC	-052,9	V	pass
389	17:37:57	DC	-052,9	V	pass
390	17:37:57	DC	-053,0	V	pass
391	17:37:58	DC	-053,1	V	pass
392	17:37:59	DC	-053,1	V	pass
393	17:37:59	DC	-053,2	V	pass
394	17:38:00	DC	-053,2	V	pass
395	17:38:00	DC	-053,3	V	pass
396	17:38:01	DC	-053,3	V	pass
397	17:38:02	DC	-053,4	V	pass
398	17:38:02	DC	-053,4	V	pass
399	17:38:03	DC	-053,5	V	pass
400	17:38:03	DC	-053,5	V	pass
401	17:38:04	DC	-053,6	V	pass
402	17:38:05	DC	-053,6	V	pass
403	17:38:05	DC	-053,7	V	pass
404	17:38:06	DC	-053,7	V	pass
405	17:38:06	DC	-053,8	V	pass
406	17:38:07	DC	-053,8	V	pass
407	17:38:07	DC	-053,9	V	pass
408	17:38:08	DC	-054,0	V	pass
409	17:38:09	DC	-054,0	V	pass
410	17:38:09	DC	-054,1	V	pass
411	17:38:10	DC	-054,1	V	pass
