No	Time	DC/AC	Value	Unit	AUTO
377	18:01:10	DC	-052,5	V	pass
378	18:01:11	DC	-052,6	V	pass
379	18:01:11	DC	-052,6	V	pass
380	18:01:12	DC	-052,7	V	pass
381	18:01:12	DC	-052,7	V	pass
382	18:01:13	DC	-052,7	V	pass
383	18:01:14	DC	-052,8	V	pass
384	18:01:14	DC	-052,9	V	pass
385	18:01:15	DC	-052,9	V	pass
386	18:01:15	DC	-053,0	V	pass
387	18:01:16	DC	-053,0	V	pass
388	18:01:17	DC	-053,1	V	pass
389	18:01:17	DC	-053,2	V	pass
390	18:01:18	DC	-053,2	V	pass
391	18:01:18	DC	-053,3	V	pass
392	18:01:19	DC	-053,4	V	pass
393	18:01:20	DC	-053,4	V	pass
394	18:01:20	DC	-053,4	V	pass
395	18:01:21	DC	-053,5	V	pass
396	18:01:22	DC	-053,6	V	pass
397	18:01:22	DC	-053,6	V	pass
398	18:01:23	DC	-053,7	V	pass
399	18:01:23	DC	-053,7	V	pass
400	18:01:24	DC	-053,8	V	pass
401	18:01:24	DC	-053,8	V	pass
402	18:01:25	DC	-053,9	V	pass
403	18:01:26	DC	-053,9	V	pass
404	18:01:26	DC	-054,0	V	pass
405	18:01:27	DC	-054,0	V	pass
406	18:01:27	DC	-054,1	V	pass
407	18:01:28	DC	-054,1	V	pass
408	18:01:29	DC	-054,2	V	pass
409	18:01:29	DC	-054,3	V	pass
410	18:01:30	DC	-054,3	V	pass
411	18:01:30	DC	-054,4	V	pass
412	18:01:31	DC	-054,4	V	pass
413	18:01:32	DC	-054,5	V	pass
414	18:01:32	DC	-054,5	V	pass
415	18:01:33	DC	-054,6	V	pass
416	18:01:33	DC	-054,6	V	pass
417	18:01:34	DC	-054,7	V	pass
418	18:01:34	DC	-054,7	V	pass
419	18:01:35	DC	-054,8	V	pass
420	18:01:36	DC	-054,9	V	pass
421	18:01:36	DC	-054,9	V	pass
422	18:01:37	DC	-054,9	V	pass
423	18:01:37	DC	-055,0	V	pass
424	18:01:38	DC	-055,0	V	pass
425	18:01:39	DC	-055,1	V	pass
426	18:01:39	DC	-055,2	V	pass
427	18:01:40	DC	-055,2	V	pass
428	18:01:40	DC	-055,3	V	pass
429	18:01:41	DC	-055,4	V	pass
430	18:01:42	DC	-055,4	V	pass
431	18:01:42	DC	-055,5	V	pass
432	18:01:43	DC	-055,5	V	pass
433	18:01:43	DC	-055,6	V	pass
434	18:01:44	DC	-055,6	V	pass
435	18:01:45	DC	-055,7	V	pass
436	18:01:45	DC	-055,8	V	pass
437	18:01:46	DC	-055,8	V	pass
438	18:01:47	DC	-055,8	V	pass
439	18:01:47	DC	-055,9	V	pass
440	18:01:48	DC	-056,0	V	pass
